t = 2016-06-25 17:30:23.437471, accel = (0.01953125, 0.0625, 0.83203125), gyro = (43, 36, 10), mag = (25.76, 87.4, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.452243, accel = (0.015625, 0.0625, 0.84375), gyro = (42, 38, 9), mag = (25.76, 87.4, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.466859, accel = (0.01953125, 0.0625, 0.83203125), gyro = (41, 39, 9), mag = (25.76, 87.4, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.481585, accel = (0.01953125, 0.0625, 0.8359375), gyro = (42, 39, 8), mag = (25.76, 87.4, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.496120, accel = (0.01953125, 0.0625, 0.828125), gyro = (42, 43, 10), mag = (22.08, 88.32, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.510847, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 40, 11), mag = (22.08, 88.32, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.525567, accel = (0.01953125, 0.0625, 0.84375), gyro = (42, 41, 10), mag = (22.08, 88.32, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.540378, accel = (0.01953125, 0.0625, 0.8359375), gyro = (40, 40, 11), mag = (22.08, 88.32, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.554891, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 38, 10), mag = (22.08, 88.32, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.570083, accel = (0.01953125, 0.0625, 0.8359375), gyro = (40, 39, 9), mag = (22.08, 89.24, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.585805, accel = (0.0234375, 0.0625, 0.83984375), gyro = (39, 42, 8), mag = (22.08, 89.24, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.601088, accel = (0.01953125, 0.0625, 0.83984375), gyro = (40, 43, 10), mag = (22.08, 89.24, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.616213, accel = (0.01953125, 0.05859375, 0.83203125), gyro = (39, 42, 10), mag = (22.08, 89.24, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.631503, accel = (0.01171875, 0.06640625, 0.83203125), gyro = (40, 40, 10), mag = (21.16, 86.48, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.646217, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 39, 9), mag = (21.16, 86.48, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.660984, accel = (0.015625, 0.05859375, 0.8359375), gyro = (42, 39, 11), mag = (21.16, 86.48, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.675707, accel = (0.01953125, 0.06640625, 0.84375), gyro = (42, 39, 9), mag = (21.16, 86.48, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.690444, accel = (0.01953125, 0.0625, 0.83984375), gyro = (39, 40, 9), mag = (21.16, 86.48, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.705004, accel = (0.01171875, 0.0625, 0.83203125), gyro = (42, 44, 8), mag = (23.92, 88.32, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.719731, accel = (0.0234375, 0.05859375, 0.83984375), gyro = (40, 41, 10), mag = (23.92, 88.32, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.734709, accel = (0.0234375, 0.0625, 0.83203125), gyro = (40, 41, 9), mag = (23.92, 88.32, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.749435, accel = (0.015625, 0.0625, 0.83984375), gyro = (40, 42, 10), mag = (23.92, 88.32, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.764155, accel = (0.01953125, 0.05859375, 0.83203125), gyro = (39, 39, 8), mag = (23.0, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.778873, accel = (0.01953125, 0.0625, 0.84765625), gyro = (40, 42, 9), mag = (23.0, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.793582, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 44, 10), mag = (23.0, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.808296, accel = (0.015625, 0.05859375, 0.83203125), gyro = (40, 41, 11), mag = (23.0, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.822830, accel = (0.02734375, 0.0546875, 0.83984375), gyro = (40, 39, 12), mag = (23.0, 87.4, -538.2), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.846161, accel = (0.01953125, 0.0625, 0.83984375), gyro = (40, 42, 10), mag = (22.08, 81.88, -532.68), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.863341, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 41, 9), mag = (22.08, 81.88, -532.68), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:23.880263, accel = (0.0234375, 0.05859375, 0.83984375), gyro = (39, 40, 9), mag = (22.08, 81.88, -532.68), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:23.897923, accel = (0.01171875, 0.05859375, 0.8359375), gyro = (40, 41, 9), mag = (22.08, 81.88, -532.68), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.915205, accel = (0.015625, 0.0546875, 0.83203125), gyro = (42, 39, 11), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.932041, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (40, 39, 9), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.948950, accel = (0.01171875, 0.0625, 0.8359375), gyro = (39, 40, 8), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.967470, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 38, 10), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:23.984296, accel = (0.01953125, 0.0546875, 0.83984375), gyro = (42, 41, 11), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.002070, accel = (0.015625, 0.0625, 0.8359375), gyro = (42, 42, 10), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.017335, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (41, 40, 9), mag = (21.16, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.037073, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 39, 9), mag = (21.16, 85.56, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.054553, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 10), mag = (21.16, 85.56, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.071387, accel = (0.015625, 0.05859375, 0.83984375), gyro = (41, 40, 8), mag = (21.16, 85.56, -538.2), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.088945, accel = (0.01953125, 0.0625, 0.8359375), gyro = (41, 42, 9), mag = (21.16, 85.56, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.106303, accel = (0.01953125, 0.0625, 0.8359375), gyro = (42, 41, 10), mag = (22.08, 87.4, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.122828, accel = (0.01953125, 0.0625, 0.8359375), gyro = (42, 40, 11), mag = (22.08, 87.4, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.138658, accel = (0.015625, 0.0625, 0.8359375), gyro = (44, 41, 9), mag = (22.08, 87.4, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.157703, accel = (0.01953125, 0.0625, 0.84375), gyro = (41, 41, 9), mag = (22.08, 87.4, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.175284, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (41, 40, 10), mag = (21.16, 89.24, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.192416, accel = (0.015625, 0.06640625, 0.8359375), gyro = (41, 41, 10), mag = (21.16, 89.24, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.209890, accel = (0.0234375, 0.05859375, 0.8359375), gyro = (40, 39, 9), mag = (21.16, 89.24, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.227475, accel = (0.01953125, 0.0625, 0.83203125), gyro = (40, 40, 10), mag = (21.16, 89.24, -539.12), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.242490, accel = (0.0234375, 0.05859375, 0.83984375), gyro = (40, 41, 9), mag = (23.92, 88.32, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.262394, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 40, 9), mag = (23.92, 88.32, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.279611, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (42, 40, 9), mag = (23.92, 88.32, -538.2), heading = -77, pitch = -2, roll = -3
heading = -77°, pitch = -2°, roll = -3°, t = 20ms, f = 49Hz
t = 2016-06-25 17:30:24.302730, accel = (0.015625, 0.06640625, 0.8359375), gyro = (42, 38, 9), mag = (23.92, 88.32, -538.2), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.322039, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 38, 8), mag = (23.0, 88.32, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.339701, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (41, 43, 10), mag = (23.0, 88.32, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.357284, accel = (0.01953125, 0.0625, 0.83984375), gyro = (40, 42, 11), mag = (23.0, 88.32, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.374802, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (42, 39, 10), mag = (23.0, 88.32, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.391960, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 40, 9), mag = (22.08, 86.48, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.409323, accel = (0.015625, 0.05859375, 0.8359375), gyro = (41, 40, 9), mag = (22.08, 86.48, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.426593, accel = (0.0234375, 0.0625, 0.83203125), gyro = (41, 40, 10), mag = (22.08, 86.48, -540.96), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.444047, accel = (0.015625, 0.0546875, 0.83984375), gyro = (41, 42, 9), mag = (22.08, 86.48, -540.96), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.461665, accel = (0.015625, 0.05859375, 0.8359375), gyro = (42, 40, 10), mag = (22.08, 87.4, -538.2), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:24.478776, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 40, 10), mag = (22.08, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.495575, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 40, 9), mag = (22.08, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.512965, accel = (0.01953125, 0.05859375, 0.83203125), gyro = (42, 40, 7), mag = (22.08, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.530978, accel = (0.015625, 0.05859375, 0.83203125), gyro = (42, 40, 9), mag = (22.08, 87.4, -535.44), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.548164, accel = (0.015625, 0.0625, 0.83984375), gyro = (40, 40, 11), mag = (22.08, 87.4, -535.44), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.566218, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (42, 40, 9), mag = (22.08, 87.4, -535.44), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.583359, accel = (0.01953125, 0.0625, 0.8359375), gyro = (41, 40, 11), mag = (22.08, 85.56, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.600004, accel = (0.015625, 0.05859375, 0.8359375), gyro = (41, 41, 9), mag = (22.08, 85.56, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.617892, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 41, 10), mag = (22.08, 85.56, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.634782, accel = (0.01953125, 0.05859375, 0.83203125), gyro = (42, 40, 9), mag = (22.08, 85.56, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.650859, accel = (0.015625, 0.06640625, 0.84375), gyro = (42, 39, 9), mag = (24.84, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.669537, accel = (0.01953125, 0.0625, 0.83203125), gyro = (41, 39, 10), mag = (24.84, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.686733, accel = (0.01953125, 0.0625, 0.8359375), gyro = (41, 41, 10), mag = (24.84, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.703853, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 40, 9), mag = (24.84, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.721517, accel = (0.0234375, 0.0625, 0.83984375), gyro = (41, 42, 11), mag = (20.24, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.738745, accel = (0.01953125, 0.0703125, 0.83203125), gyro = (43, 41, 10), mag = (20.24, 89.24, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.754398, accel = (0.015625, 0.05859375, 0.8359375), gyro = (42, 41, 9), mag = (20.24, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.774266, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 39, 11), mag = (20.24, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.791350, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 10), mag = (23.0, 86.48, -540.04), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.808445, accel = (0.01953125, 0.0625, 0.8359375), gyro = (42, 40, 10), mag = (23.0, 86.48, -540.04), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.825926, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (40, 40, 11), mag = (23.0, 86.48, -540.04), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.840739, accel = (0.015625, 0.0625, 0.83203125), gyro = (40, 40, 11), mag = (23.0, 86.48, -540.04), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.859528, accel = (0.015625, 0.0625, 0.83984375), gyro = (42, 41, 9), mag = (21.16, 85.56, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.877814, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (41, 39, 10), mag = (21.16, 85.56, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.895203, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (41, 40, 10), mag = (21.16, 85.56, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.912204, accel = (0.01953125, 0.05859375, 0.83203125), gyro = (39, 40, 10), mag = (21.16, 85.56, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.928967, accel = (0.01953125, 0.0625, 0.8359375), gyro = (40, 40, 9), mag = (22.08, 87.4, -537.28), heading = -77, pitch = -2, roll = -3
t = 2016-06-25 17:30:24.946774, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (42, 41, 11), mag = (22.08, 87.4, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.964350, accel = (0.01171875, 0.0625, 0.8359375), gyro = (40, 40, 11), mag = (22.08, 87.4, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.981564, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 40, 10), mag = (22.08, 87.4, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:24.998598, accel = (0.015625, 0.06640625, 0.83984375), gyro = (41, 41, 8), mag = (21.16, 86.48, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.015664, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 40, 10), mag = (21.16, 86.48, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.032923, accel = (0.01953125, 0.05859375, 0.8359375), gyro = (42, 41, 10), mag = (21.16, 86.48, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.050061, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 9), mag = (21.16, 86.48, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.069072, accel = (0.015625, 0.0546875, 0.8359375), gyro = (41, 39, 8), mag = (27.6, 88.32, -538.2), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:25.089301, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 10), mag = (27.6, 88.32, -538.2), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:25.106462, accel = (0.0234375, 0.0625, 0.83984375), gyro = (42, 40, 10), mag = (27.6, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.123685, accel = (0.015625, 0.0625, 0.83984375), gyro = (41, 40, 10), mag = (27.6, 88.32, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.140775, accel = (0.015625, 0.05859375, 0.83984375), gyro = (42, 41, 10), mag = (23.0, 87.4, -539.12), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:25.157847, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 9), mag = (23.0, 87.4, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.176313, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 39, 10), mag = (23.0, 87.4, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.192596, accel = (0.015625, 0.0625, 0.83203125), gyro = (42, 42, 9), mag = (23.0, 87.4, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.210198, accel = (0.015625, 0.05859375, 0.83984375), gyro = (42, 41, 10), mag = (24.84, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.227922, accel = (0.01953125, 0.0625, 0.83984375), gyro = (41, 40, 10), mag = (24.84, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.245351, accel = (0.01953125, 0.0625, 0.84375), gyro = (39, 41, 8), mag = (24.84, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.262525, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 41, 10), mag = (24.84, 87.4, -538.2), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.280100, accel = (0.01953125, 0.0546875, 0.83984375), gyro = (40, 41, 10), mag = (19.32, 89.24, -537.28), heading = -77, pitch = -1, roll = -4
t = 2016-06-25 17:30:25.297648, accel = (0.015625, 0.06640625, 0.83203125), gyro = (41, 40, 9), mag = (19.32, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.314951, accel = (0.015625, 0.0625, 0.83203125), gyro = (41, 39, 10), mag = (19.32, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.331790, accel = (0.015625, 0.06640625, 0.83984375), gyro = (41, 39, 9), mag = (19.32, 89.24, -537.28), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.348588, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 41, 9), mag = (22.08, 87.4, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.367085, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 40, 10), mag = (22.08, 87.4, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.382365, accel = (0.0234375, 0.05859375, 0.8359375), gyro = (41, 40, 10), mag = (22.08, 87.4, -534.52), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.402214, accel = (0.01953125, 0.0625, 0.83203125), gyro = (41, 42, 10), mag = (22.08, 86.48, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.419529, accel = (0.015625, 0.0625, 0.8359375), gyro = (41, 41, 9), mag = (22.08, 86.48, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.435996, accel = (0.01953125, 0.0625, 0.83984375), gyro = (42, 41, 10), mag = (22.08, 86.48, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.454568, accel = (0.01953125, 0.0625, 0.83984375), gyro = (40, 41, 10), mag = (22.08, 86.48, -539.12), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.471164, accel = (0.01953125, 0.0625, 0.83984375), gyro = (40, 42, 9), mag = (23.0, 87.4, -536.36), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.489350, accel = (0.01953125, 0.0625, 0.83203125), gyro = (41, 40, 11), mag = (23.0, 87.4, -536.36), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.506821, accel = (0.015625, 0.06640625, 0.8359375), gyro = (41, 40, 11), mag = (23.0, 87.4, -536.36), heading = -77, pitch = -1, roll = -3
heading = -77°, pitch = -1°, roll = -3°, t = 20ms, f = 50Hz
t = 2016-06-25 17:30:25.530995, accel = (0.015625, 0.0625, 0.8359375), gyro = (42, 39, 8), mag = (23.0, 87.4, -536.36), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.549920, accel = (0.015625, 0.05859375, 0.8359375), gyro = (41, 41, 10), mag = (23.0, 86.48, -533.6), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.567223, accel = (0.0234375, 0.05859375, 0.8359375), gyro = (40, 41, 9), mag = (23.0, 86.48, -533.6), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.582359, accel = (0.01953125, 0.05859375, 0.83984375), gyro = (41, 39, 8), mag = (23.0, 86.48, -533.6), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.602244, accel = (0.015625, 0.05859375, 0.8359375), gyro = (43, 42, 7), mag = (23.0, 86.48, -533.6), heading = -77, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.619356, accel = (0.015625, 0.05859375, 0.83203125), gyro = (47, 43, -2), mag = (22.08, 89.24, -538.2), heading = -78, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.636911, accel = (0.01953125, 0.06640625, 0.8359375), gyro = (48, 46, -9), mag = (22.08, 89.24, -538.2), heading = -78, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.654230, accel = (0.015625, 0.0625, 0.83203125), gyro = (43, 42, -14), mag = (22.08, 89.24, -538.2), heading = -78, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.671481, accel = (0.02734375, 0.05859375, 0.8359375), gyro = (37, 39, -12), mag = (22.08, 89.24, -538.2), heading = -79, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.689286, accel = (0.0234375, 0.0703125, 0.83984375), gyro = (35, 35, 20), mag = (21.16, 87.4, -539.12), heading = -79, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.706781, accel = (0.01953125, 0.0625, 0.8359375), gyro = (38, 26, 34), mag = (21.16, 87.4, -539.12), heading = -78, pitch = -2, roll = -3
t = 2016-06-25 17:30:25.724096, accel = (0.0234375, 0.0625, 0.83984375), gyro = (40, 30, 31), mag = (21.16, 87.4, -539.12), heading = -78, pitch = -2, roll = -3
t = 2016-06-25 17:30:25.741277, accel = (0.015625, 0.0625, 0.83203125), gyro = (43, 46, 5), mag = (21.16, 87.4, -539.12), heading = -78, pitch = -2, roll = -3
t = 2016-06-25 17:30:25.757994, accel = (0.0234375, 0.0625, 0.84375), gyro = (49, 55, -28), mag = (22.08, 89.24, -537.28), heading = -78, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.775985, accel = (0.0390625, 0.0625, 0.83984375), gyro = (49, 50, -56), mag = (22.08, 89.24, -537.28), heading = -79, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.793084, accel = (0.015625, 0.0703125, 0.83984375), gyro = (39, 46, -63), mag = (22.08, 89.24, -537.28), heading = -81, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.810581, accel = (0.01953125, 0.0625, 0.83203125), gyro = (38, 47, -54), mag = (22.08, 89.24, -537.28), heading = -82, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.827911, accel = (0.03515625, 0.05859375, 0.8359375), gyro = (40, 50, -50), mag = (22.08, 89.24, -537.28), heading = -83, pitch = -1, roll = -3
t = 2016-06-25 17:30:25.845417, accel = (0.01171875, 0.0625, 0.8359375), gyro = (43, 51, -39), mag = (22.08, 89.24, -537.28), heading = -83, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.860429, accel = (0.015625, 0.06640625, 0.83984375), gyro = (40, 46, -29), mag = (22.08, 89.24, -537.28), heading = -84, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.880219, accel = (0.015625, 0.0625, 0.8359375), gyro = (40, 39, -18), mag = (18.4, 84.64, -540.04), heading = -84, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.897299, accel = (0.0234375, 0.0625, 0.8359375), gyro = (43, 43, -6), mag = (18.4, 84.64, -540.04), heading = -84, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.915290, accel = (0.01953125, 0.06640625, 0.8359375), gyro = (45, 51, 4), mag = (18.4, 84.64, -540.04), heading = -84, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.932046, accel = (0.03515625, 0.0625, 0.8359375), gyro = (37, 66, 20), mag = (18.4, 84.64, -540.04), heading = -84, pitch = -0, roll = -3
t = 2016-06-25 17:30:25.949703, accel = (0.01953125, 0.0625, 0.84375), gyro = (30, 79, 33), mag = (23.0, 84.64, -538.2), heading = -83, pitch = 0, roll = -3
t = 2016-06-25 17:30:25.966745, accel = (0.0078125, 0.0546875, 0.83203125), gyro = (33, 74, 44), mag = (23.0, 84.64, -538.2), heading = -83, pitch = 1, roll = -3
t = 2016-06-25 17:30:25.981667, accel = (0.015625, 0.05859375, 0.83203125), gyro = (41, 51, 15), mag = (23.0, 84.64, -538.2), heading = -83, pitch = 1, roll = -3
t = 2016-06-25 17:30:26.001168, accel = (0.015625, 0.06640625, 0.83984375), gyro = (47, 40, 26), mag = (23.0, 84.64, -538.2), heading = -82, pitch = 0, roll = -3
